F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
-5.532,0,12.5136,6.898,1603.72,4.9055,3.6389,-4589.62,0,9917.84,3.735,-85665.57,1.73,-3385.11,9.531,-0.43762,16421.98,-9321.4,-6.2355,-11.72,True
-3.9519,0,12.8144,6.916,1728.25,5.303,4.0617,-5774.82,1,9587.96,1.4823,-86313.18,1.73,-3839.25,1.4619,-1.8334,18106.98,-11411.82,-5.463,-9.18,False
-6.795,0,12.160939,6.19,1857.45,5.739,3.52982,-7407.22,0,9285.84,0.5982,-86159.73,0.73,-3793.98,1.7529,-1.059,12127.98,-11635.82,-4.5654,,False
-15.09,0,12.888,5.2556,1614.91,4.9547,3.9,-5321.62,1,9673.24,0.8469,-85993.05,1.73,-3724.53,3.9282,-2.346,18651.98,-9824.82,-6.7464,-11.52,False
-3.81599,0,12.7682,6.572,1566.67,4.3782,4.3404,-4583.02,1,9563.72,0.6369,-85661.37,1.73,-3076.05,1.5714,-2.0558,14820.18,-9787.02,-5.2071,,False
-16.64,0,17.66,5.6138,1580.437,5.379,4.109,-5398.22,1,9537.84,0.3441,-86242.59,1.73,-3598.17,4.344,-1.5124,17507.38,-9725.42,-5.28,-11.32,False
-20.35,1,12.702,5.0798,2028.65,4.4275,3.7925,-5037.34,1,9595,5.478,-86125.161,0.73,-4671.75,5.1,-1.2572,15982.06,-9466.98,-6.6225,-12.79,False
-16.32,1,12.24346,6.674,1546.37,5.637,4.0155,-7411.22,0,9679.52,3.843,-85948.41,1.73,-3590.85,1.6248,-0.9598,16655.18,-12035.82,-4.3728,-9.76,False
-13.243,0,12.160085,4.9224,1866.65,4.463,3.748,-3402.62,1,9612.14,0.6252,-86128.368,0.73,-3902.55,3.7641,-5.032,17811.58,-9294.9,-4.28871,,False
-5.154,1,12.27334,9.256,1667.58,4.4208,4.1782,-4940.4,1,9582.76,0.993,-86125.14,1.73,-4627.95,4.428,-1.598,17730.38,-9227.68,-6.7653,-11.96,False
-19.4,0,12.6262,4.29718,935.75,4.4637,5.071,-5223.34,1,9549.22,1.3605,-85579.47,1.73,-3922.05,1.36158,-1.5708,16049.54,-15391.82,-7.737,-10.05,False
-32.62,1,12.164698,4.3948,3259.35,4.4568,3.51042,-5656.62,1,10915.44,0.6252,-86088.276,0.73,-4431.75,1.8159,-1.048,19971.98,-10485.82,-4.28997,,True
-7.388,1,21.114,7.036,1783.25,4.9291,4.2249,-3504.02,1,9275.04,1.8972,-86255.73,1.73,-3657.87,2.0082,-0.6114,17740.38,-6987.82,-4.8732,-11.09,False
-22.27,1,13.6702,5.5082,2016.35,5.1644,4.95,-6993.82,1,9139.44,0.8634,-86129.499,0.73,-4001.85,3.318,-1.0916,13469.98,-10007.62,-4.6878,-11.12,False
-11.033,0,12.7514,4.518,3707.35,4.5597,3.5835,-5261.82,0,9755.86,0.5298,-86023.95,0.73,-5166.45,8.967,-5.69,11495.98,-9655.82,-10.641,,False
-24.24,0,12.577,9.354,1694.45,4.33496,4.3511,-5075.27,1,9661.74,4.41,-86112.426,0.73,-7477.05,2.0928,-7.774,16269.44,-9466.9,-8.274,,True
-10.137,0,15.262,6.0164,1806.45,6.569,4.4042,-4504.02,0,10274.04,1.4253,-85804.08,1.73,-3533.286,1.7475,-1.4034,17742.78,-8680.62,-5.3817,,True
-15.95,0,12.55,6.166,1645.62,5.272,4.731,-4816.62,0,9653.114,1.578,-86336.25,1.73,-3554.7,1.6878,-5.62,17371.58,-9302.9,-5.2689,,True
-8.967,1,12.22984,5.1354,1894.15,4.35054,4.296,-4583.62,1,9193.84,1.2753,-85923.99,0.73,-4612.95,3.8253,-0.6214,17885.98,-9080.42,-5.2842,,False
-12.922,0,12.4504,5.9392,1876.05,4.6085,3.7833,-5447.02,0,9935.24,9,-86117.793,1.73,-4517.85,3.1752,-2.604,16055.4,-10428.02,-7.0032,,False
-8.658,1,12.3369,8.46,1640.41,5.0972,5.055,-3568.62,0,9553.46,6.264,-86111.649,1.73,-3464.19,2.0691,-3.264,16144.16,-8011.02,-4.9578,-11.16,False
-9.442,0,12.4128,4.27132,-1015.65,4.35605,4.1503,-5362.62,1,9544.94,4.932,-86039.79,0.73,-3264.99,2.8617,-5.352,16564.18,-9906.02,-5.3148,,True
-9.446,0,12.19482,5.794,1865.65,6.635,3.7806,-4447.62,0,9637.9138,2.1879,-86044.08,0.73,-3525.729,4.56,-7.04,16051.74,-9038.62,-6.0708,,False
-6.47,0,12.4894,6.0906,1779.55,5.1542,3.6513,-5344.22,1,9553.96,4.938,-86056.56,1.73,-3777.78,4.896,-0.9946,16431.58,-9479.04,-5.3256,-11.78,False
-3.85248,0,12.35958,4.6922,2231.45,5.915,3.9791,-4846.02,0,9701.76,0.37404,-86050.41,0.73,-3570.09,3.3162,-0.749,27781.98,-9012.02,-6.7356,,True
-7.44,1,12.8194,10.458,1535.2,4.33267,4.1545,-5088.46,0,9228.44,2.1363,-74949.87,0.73,-3529.392,3.5148,-1.3842,17114.98,-9649.62,-12.297,-12.57,True
-27.93,0,12.8066,4.6304,2701.35,4.5684,3.50458,-5012.46,1,10280.04,5.682,-86185.35,0.73,-4073.25,3.8067,-1.0768,16463.78,-9262.24,-12.396,,True
-6.88,0,13.093,7.88,1519.16,4.6202,3.8335,-5320.42,0,9546.34,4.008,-86114.31,0.73,-3641.4,4.0938,-4.966,16682.38,-9646.22,-5.7213,-12.64,True
-13.9,0,12.2613,4.6862,1605.29,4.7548,4.0076,-4908.92,1,9649.554,0.40518,-86022.72,1.73,-3456.06,4.962,-3.102,25663.98,-9323.94,-7.578,,False
-7.317,1,13.6634,10.032,1624.18,6.099,4.1798,-4805.62,0,9836.54,0.42738,-86113.155,1.73,-3510.5472,1.6587,-2.772,23139.98,-8635.62,-7.125,-13.45,True
-8.476,0,13.4104,8.254,1673.8,4.5075,3.8658,-5293.62,0,9888.04,6.966,-86027.4,1.73,-4425.75,2.2812,-2.1796,16354.2,-10153.22,-6.009,-13.35,True
-5.555,0,12.6492,5.2438,1490.67,5.685,4.4481,-4947.24,0,9315.84,1.017,-85868.46,1.73,-3490.695,3.3801,-1.1382,18717.98,-9308.68,-7.206,-12.48,True
-5.387,0,17.956,5.9828,1778.95,7.857,3.7032,-4907.46,0,9813.86,2.1249,-86206.62,1.73,-3529.368,3.429,-3.69,16325.58,-9497.2,-6.9045,-12.71,False
-18.6,0,13.554,8.416,1561.88,4.4177,5.094,-5094.22,1,9833.24,6.219,-86364.81,1.73,-3575.49,3.8493,-1.5888,16411.58,-9711.42,-6.4689,-12.72,True
-12.706,0,12.4224,6.654,1585.621,7.588,3.48579,-5118.54,0,9622.586,2.5353,-89553.87,0.73,-3533.517,1.6305,-7.546,16211.36,-11126.62,-8.589,,False
-11.964,1,12.164676,4.4926,1423.15,4.9986,3.9773,-5192.68,1,10134.84,2.2776,-86167.62,1.73,-3606.27,3.0807,-1.4818,15730.58,-10601.02,-9.561,-13.17,True
-10.389,1,13.9358,4.26002,3807.35,6.026,4.482,-5212.08,0,11296.04,5.499,-86176.68,1.73,-3630.96,12.507,-0.7924,16444.18,-9542.9,-9.333,-13.42,True
-14.28,1,13.6306,6.368,1749.15,5.5,4.764,-2911.22,1,9346.44,1.4478,-86110.158,1.73,-3562.95,3.2499,-1.9742,17274.78,-8604.62,-4.5441,,False
-15.41,1,12.5124,5.1974,2053.05,5.0728,4.48,-4985.6,0,9862.24,1.4319,-86712.87,0.73,-3632.55,2.4111,-3.444,15371.18,-9624.02,-11.388,-10.04,False
-3.87271,0,13.8762,12.202,1583.53,4.4833,4.0825,-4930.8,0,9654.666,4.905,-86416.77,0.73,-3133.95,2.7063,-2.548,16517.18,-8943.82,-11.712,,True
-14.48,0,12.971,4.8354,1013.35,6.561,4.1316,-4684.42,0,9289.84,1.6647,-86123.007,0.73,-3437.1,1.7205,-1.005,17965.18,-9243.16,-5.5038,,True
-4.918,0,12.34758,6.778,1475.25,6.592,4.878,-3893.02,1,9845.44,2.0892,-86097.039,1.73,-3412.77,4.0659,-2.92,16168.878,-9610.42,-4.8036,-10.97,True
-11.492,0,14.0014,8.63,1522.94,5.613,4.4283,-5165.88,1,9832.88,1.086,-86129.856,0.73,-3507.246,1.33701,-2.76,18261.98,-17183.82,-9.489,-12.46,True
-6.13,0,13.3138,10.136,1579.71,5.2245,5.604,-5256.74,1,15692.24,1.6287,-86097.231,0.73,-3532.338,3.7944,-0.43916,15787.58,-10067.62,-5.3424,-10.08,False
-7.901,0,17.564,4.6862,1497.28,7.407,6.041,-4954.3,1,9685.86,9.621,-86113.722,1.73,-3496.338,11.823,-0.8554,16329.62,-9402.614,-8.154,-9.41,False
-21,1,13.2558,9.422,1495.45,4.3972,3.9571,-4951.66,0,9513.1,1.317,-85937.88,1.73,-1868.85,6.042,-1.5108,15297.38,-9545.52,-9.831,-12.13,False
-17.37,1,15.01,4.4044,3196.35,4.5283,3.8398,-5075.836,0,9725.18,7.272,-86256.06,0.73,-4392.15,1.5906,-0.8502,16261.34,-9882.02,-15.126,-11.3,True
-10.765,0,13.8938,4.26508,2523.25,4.9672,3.8278,-5664.82,0,9068.24,2.58,-86417.37,1.73,-3860.25,1.5447,-1.1028,17207.98,-10855.62,-5.5296,-11.77,True
-5.443,1,12.33564,8.542,1556.66,8.001,3.9827,-4766.22,1,10233.24,2.2632,-86084.847,1.73,-3485.217,2.3343,-1.2678,16002.5,-10283.42,-5.2065,-12.8,True
-20.34,1,12.512,4.5074,2945.35,4.3912,4.2685,-5132.14,1,9362.44,8.046,-86114.055,1.73,-6423.75,3.1068,-1.2796,16002,-9901.42,-15.519,-12.33,False
-12.43,1,12.33102,7.86,1489.14,5.344,4.0146,-5349.42,0,9627.314,1.041,-86181.87,1.73,-3587.22,4.299,-0.6368,14433.98,-10342.42,-8.64,,False
-4.18,1,12.5174,5.3124,1469.45,4.34715,3.8882,-4341.02,1,9773.68,1.5855,-86091.762,1.73,-1288.35,2.4099,-1.7118,16380.78,-9265.16,-5.5467,-10.29,False
-25.99,1,12.17124,4.8888,1227.95,5.456,4.3072,-5331.82,0,9943.04,2.4039,-86064.54,0.73,-3521.457,1.8744,-2.574,17080.58,-12359.82,-7.176,-11.13,True
-8.953,0,12.21146,4.8804,2104.05,5.2542,3.54612,-5208.48,1,9629.906,2.4753,-86116.941,1.73,-3767.31,3.5382,-2.592,16767.58,-9583.18,-7.335,,False
-5.39,1,12.24444,7.288,1573.946,5.498,4.3284,-5033.04,0,9764.3,3.993,-86492.67,0.73,-3493.368,1.9962,-2.7,16029.46,-10464.82,-11.061,-10.06,False
-15.85,0,13.0416,6.282,1858.55,4.683,3.9963,-4865.28,1,9674.48,1.8609,-85748.97,0.73,-3937.65,1.8807,-4.176,17524.38,-7973.62,-7.125,,True
-7.049,1,12.431,4.6016,2680.35,6.326,3.6065,-5309.02,0,10489.84,2.8137,-86232.54,0.73,-3659.61,3.3252,-1.225,16992.18,-9971.02,-7.611,,True
-11.52,0,12.27124,5.0922,2057.05,4.8637,3.50031,-5498.62,0,11754.24,5.088,-86104.671,0.73,-4039.65,10.983,-0.7762,15984.86,-9666.02,-6.9843,-10.23,False
-38.85,0,12.863,5.2758,1283.55,7.643,4.2473,-5308.02,1,10607.44,0.5769,-81483.87,0.73,-3540.87,1.554,-0.7574,14121.98,-17709.82,-10.947,,False
-20,0,13.603,4.4272,1284.65,4.5514,4.634,-5186.3,1,9653.04,1.2393,-86165.37,0.73,-3926.25,1.9209,-4.94,17841.58,-11241.02,-10.626,-11.52,True
-21.84,1,12.2089,5.9372,1437.35,4.35978,3.5898,-5035.12,1,9615.92,6.99,-86459.67,0.73,-2835.15,2.7873,-4.136,16376.38,-9773.82,-7.461,,False
-16.83,1,12.29494,4.5894,2808.35,5.807,4.848,-9275.22,0,9639.7008,4.674,-85957.32,1.73,-3774.39,4.353,-4.852,15792.38,-9934.42,-4.34808,,False
-11.063,0,12.4336,5.9654,1809.95,6.779,3.6988,-5541.62,1,9821.2,0.999,-86180.97,0.73,-3610.41,1.8072,-2.81,15332.38,-11591.82,-5.5368,-10.03,False
-9.796,0,13.9552,7.348,1599.12,4.4414,4.0919,-4665.22,1,9570.18,5.529,-86040.84,0.73,-3428.01,3.4734,-2.44,16575.78,-9110.02,-5.7474,,True
-10.083,1,13.1064,8.872,1460.85,4.817,3.9182,-5484.62,1,9589.98,2.5743,-86106.18,1.73,-3517.128,1.4967,-3.882,16132.32,-16491.82,-6.936,,True
-9.39,1,13.5908,6.658,1518.28,5.0826,4.2689,-2785.22,1,9630.958,1.9656,-85962.36,0.73,-3300.78,2.4066,-5.696,16016.28,-9218.3,-4.5246,-11.5,False
-24,1,12.5282,4.29796,5105.35,5.389,5.164,-5975.02,0,10639.44,0.6576,-86110.062,1.73,-3797.28,1.5594,-0.778,21025.98,-10407.22,-4.6662,-10.33,True
-9.035,1,12.176274,7.766,1556.72,5.664,3.7387,-3190.02,1,10944.24,2.1135,-86096.376,1.73,-3439.53,1.8291,-0.709,17037.18,-9869.62,-4.34694,,True
-6.218,0,12.591,4.9828,1649.55,4.9292,4.491,-2615.22,1,9602.86,0.5805,-85997.34,0.73,-3465.54,2.2071,-2.46,15916.98,-9295.04,-4.31613,-10.3,False
-9.252,1,12.160515,4.8356,1139.95,5.2584,3.808,-5158.58,1,9563.6,4.473,-86285.58,1.73,-3596.4,1.4316,-1.8454,16139.06,-16989.82,-16.11,-9.84,False
-9.736,0,14.372,5.0154,1984.75,4.8144,3.5652,-3211.22,1,9821.7,0.981,-85770.87,0.73,-3546.18,7.863,-3.282,15442.78,-9393.99,-4.4877,-9.53,False
-17.91,0,12.5476,7.312,1569.756,5.0927,3.9443,-5383.42,0,11082.44,1.2849,-85903.32,0.73,-3629.61,5.256,-0.8406,17734.98,-9896.42,-6.6825,,True
-4.95,0,18.492,5.1948,1229.25,4.5516,5.405,-1203.22,1,10358.84,5.397,-85945.26,1.73,-2494.05,3.3228,-1.1816,16286.8,-9626.82,-4.32474,,True
-7.479,1,14.812,7.272,1594.28,8.24,3.5715,-5113.62,0,9287.44,1.2198,-85946.43,1.73,-3527.742,1.7985,-0.5838,15900.38,-10605.62,-6.9711,,False
-8.702,1,12.5846,6.394,1790.95,4.448,4.316,-5264.02,1,9995.44,4.17,-86565.57,0.73,-5390.55,12.732,-1.7712,16629.98,-9519.3,-9.348,,True
-21.69,0,13.8408,8.246,1669.27,4.4888,5.367,-4897.4,1,10265.24,0.8286,-86263.59,1.73,-3657.36,1.6623,-0.7486,13899.98,-9107.42,-9.297,,True
-4.5959,1,12.6234,8.858,1549.15,5.294,5.173,-4482.82,0,9607.16,1.9215,-86092.497,1.73,-3369.93,4.827,-1.9302,15798.98,-9400.325,-5.631,-11.25,False
-21.92,1,12.212,4.30276,76.35,4.6141,5.243,-5288.42,1,9881.44,5.784,-86071.023,1.73,-3769.95,6.735,-1.1458,15998.88,-9923.22,-9.66,,True
-10.604,0,12.27066,7.76,1791.05,4.8069,3.702,-5174.92,1,9743.32,0.46524,-86140.44,1.73,-4200.15,10.659,-2.2848,20853.98,-9409.062,-7.818,-10.88,False
-5.231,1,13.4404,4.6754,2216.95,5.542,4.2659,-8041.22,1,9764.4,2.2491,-86985.27,0.73,-3694.71,1.9032,-5.096,16874.58,-11119.42,-4.30746,-10.83,False
-7.924,1,12.31694,12.398,1616.75,6.344,4.2287,-3612.02,0,9546.22,4.707,-86088.33,1.73,-3527.982,1.39302,-2.366,16075.9,-6743.82,-4.656,-8.42,False
-13.471,1,14.442,4.3932,1961.95,4.4389,4.515,-5138.94,1,9775.28,1.4022,-86125.446,0.73,-4289.55,6.717,-3.938,16197.54,-9720.22,-12.432,-11.99,True
-12.417,1,12.18652,7.168,1547.4,5.1849,3.8987,-4712.22,1,10436.64,4.455,-87330.57,0.73,-3383.01,2.9727,-0.85,15829.58,-9887.02,-5.7378,,True
-23.63,1,12.165078,4.347,833.95,4.6991,4.2404,-4949.84,1,9754.48,2.0568,-86142.93,1.73,-3190.05,8.142,-5.3,17288.58,-9455.74,-9.471,,True
-6.243,1,12.2065,6.316,1898.55,5.54,4.696,-3769.02,0,10433.04,3.723,-86205.45,1.73,-3690.48,5.628,-0.636,15937.38,-9366.22,-4.28745,,False
-22.75,0,12.3187,6.298,1664.07,8.512,4.682,-2783.22,0,9526.6,1.1886,-86098.151,1.73,-3505.4526,4.785,-3.468,16022.84,-9152.62,-4.4856,-9.94,False
-7.562,1,13.0832,4.30694,2976.35,4.5569,4.692,-5233.58,0,10106.84,1.9269,-86125.695,0.73,-4365.45,3.8109,-1.6728,15896.78,-10277.82,-10.722,,False
-15.1,0,13.2812,9.324,1553.39,4.9493,4.538,-7779.22,1,9643.396,2.3022,-86068.17,0.73,-3649.92,5.262,-8.346,17020.98,-9747.82,-4.33416,,True
-9.148,0,12.609,4.6386,2419.25,4.9117,3.467336,-4658.82,0,9900.84,3.033,-85985.37,1.73,-3570.81,5.787,-2.946,17003.78,-9244.94,-6.2805,-12.33,True
-6.793,1,13.5698,4.5748,3096.35,5.642,3.7713,-5161.34,0,10016.04,3.927,-86109.288,0.73,-3710.28,5.694,-1.2846,16227.02,-9440.5,-4.8615,,True
-11.007,0,12.18802,6.61,1579.684,4.32212,4.0018,-5432.02,0,9852.24,3.345,-86184.03,0.73,-5691.75,2.0229,-2.748,15726.38,-12121.82,-6.3828,-9.59,False
-4.792,1,12.2156,5.9672,1923.55,4.9062,5.914,-5392.22,0,10068.84,3.771,-86104.581,0.73,-4109.85,1.29255,-1.6726,15856.78,-19975.82,-7.491,,False
-15.42,1,14.508,8.526,1553.28,5.627,3.8335,-6517.02,0,8958.84,0.41361,-86157.75,1.73,-3656.22,6.396,-0.8822,24971.98,-9694.22,-4.9317,,False
-32.08,0,12.714,5.0956,2147.45,4.9788,3.6109,-4927.66,0,9916.84,1.2036,-84827.97,1.73,-3675.69,1.2801,-2.796,17807.18,-6897.82,-8.727,-12.46,True
-12.318,1,13.1878,6.542,1886.25,5.1313,3.6627,-5275.62,1,9770.68,8.232,-86025.69,0.73,-4039.65,4.356,-3.186,16547.98,-9630.22,-9.462,-11.73,True
-11.354,1,12.8202,6.366,1791.65,4.7541,3.6035,-5113.5,1,9509.22,1.0419,-86185.77,0.73,-4131.15,5.565,-2.2744,15002.18,-9565.46,-14.904,,False
-7.714,1,14.644,4.4918,2631.35,4.7332,4.54,-4978.58,1,9729.88,6.615,-86117.103,1.73,-3700.71,5.61,-3.208,16040.08,-9415.174,-10.257,-11.38,True
-7.289,1,12.2415,5.4932,1512.51,5.289,4.3884,-5261.62,0,13142.24,10.257,-86011.77,1.73,-3550.62,1.5219,-0.469,16101.48,-14601.82,-6.9327,-11.77,True
-6.467,1,12.29984,5.829,1809.95,5.655,4.899,-5211.52,1,10549.44,0.4929,-86140.8,1.73,-3713.61,1.8987,-1.0918,22123.98,-11447.82,-10.857,-11.62,True
-7.055,0,12.160855,6.418,1491.28,4.5758,4.0792,-4935.3,1,9606.42,0.666,-86183.13,1.73,-3227.22,5.178,-1.1168,15192.18,-9577.68,-6.7161,,False
-19.36,0,12.4896,5.9494,1874.15,4.5919,3.49301,-5154.08,1,9840.64,3.399,-86314.65,0.73,-4334.25,4.668,-3.878,16906.58,-9602.02,-9.267,-12.35,True
-12.034,1,12.16415,4.7864,2426.75,4.32919,4.1986,-4715.02,1,9654.996,1.4136,-86000.19,0.73,-6556.05,1.4937,-4.61,15717.38,-8644.02,-5.2155,,False
-9.462,0,12.162274,4.8518,2152.45,4.69,3.5784,-5180.4,0,8767.24,0.7428,-86284.29,0.73,-4340.85,10.347,-0.533,20851.98,-9462.92,-12.387,,True
-16.08,1,17.07,5.5674,1723.45,5.315,4.965,-4863.84,1,8802.64,2.7084,-86516.97,1.73,-3502.245,5.13,-0.8564,16953.98,-8992.22,-9.858,-10.63,False
-6.014,1,12.4582,5.035,1714.65,4.7877,4.0267,-4836.42,1,8681.04,2.1513,-86012.64,0.73,-3575.73,2.9583,-0.9426,16556.58,-8949.62,-6.873,-11.52,False
-24.57,1,12.17792,4.4268,515.35,7.069,4.964,-4506.42,1,10684.64,2.0085,-86154.75,1.73,-3409.44,14.541,-1.3172,17418.38,-9440.92,-5.8296,-12.24,True
-22.32,1,13.4548,6.014,1401.45,4.516,3.6585,-4954.12,0,8370.04,5.022,-86150.43,0.73,-2942.25,1.4187,-0.46658,16711.18,-9006.82,-9.141,,True
-4.1484,0,12.28948,4.9942,1600.93,5.373,3.52052,-5242.78,1,9697.68,6.594,-86140.35,0.73,-3552.78,1.9659,-9.326,16558.58,-10490.42,-5.2866,,False
-40.42,1,12.22226,4.3404,3448.35,4.4686,4.0378,-6010.82,1,10009.04,2.5557,-86205.54,1.73,-4637.25,2.0181,-2.028,17007.58,-10406.02,-4.5867,,True
-15.84,0,12.16047,4.26498,2758.35,5.1886,3.55082,-4880.3,1,9792.94,7.797,-86109.969,1.73,-3552.99,2.9367,-4.226,16087.74,-9988.62,-4.6392,,True
-7.489,1,12.4618,4.5508,2460.05,4.35177,4.0305,-5010.42,1,10025.44,3.249,-86069.34,1.73,-4542.75,2.7786,-1.5894,16674.18,-9287.7,-13.854,,True
-5.453,0,12.4582,7.998,1648.53,4.4662,3.8411,-5746.22,1,9350.84,5.214,-86138.61,1.73,-4843.35,2.8005,-1.2896,16591.78,-9698.42,-5.1282,-10.94,False
-7.462,1,12.8938,7.75,1675.55,4.7483,4.2721,-4692.22,0,9588,5.379,-86141.79,1.73,-3676.38,2.2656,-3.176,16046.16,-8998.02,-5.8365,,False
-8.751,0,14.378,8.58,1643.78,5.279,4.2521,-5030.74,0,10325.04,0.8271,-86038.17,0.73,-3616.11,1.431,-0.652,17524.58,-9998.22,-9.654,,False
-43.53,1,24.318,5.5574,1468.35,5.2104,4.906,-5073.796,1,9698.52,4.818,-85609.17,0.73,-3489.366,3.0201,-1.1166,16517.98,-9759.82,-5.5365,,False
-9.075,0,15.58,4.5132,969.15,5.643,4.0989,-9733.22,0,9679.66,2.8188,-86035.62,0.73,-3603.15,11.322,-3.332,15638.58,-9706.02,-4.3641,-10.58,False
-9.003,1,12.173186,6.162,1699.95,5.573,4.3282,-3011.22,0,9360.04,2.52,-86201.37,1.73,-3513.396,8.337,-1.2928,16090.16,-9274.54,-4.5321,-10.17,False
-6.059,0,12.2573,5.0554,2006.35,5.0627,3.719,-4928.84,1,9998.44,2.253,-86038.86,1.73,-3630.36,2.7402,-1.0984,17737.98,-8847.22,-8.643,-11.11,False
-18.68,0,12.33394,5.4396,1938.45,4.776,4.1623,-5119.88,0,9363.64,0.39687,-86122.812,1.73,-4058.55,4.431,-0.8398,11221.98,-9621.82,-12.009,,False
-15.74,1,13.4458,5.0524,1220.95,8.703,3.8602,-5423.62,1,9038.24,0.3684,-86135.85,1.73,-3519.63,1.5396,-0.7852,27195.98,-12759.82,-6.3429,-10.32,False
-7.794,0,18.074,5.8738,1540.3,6.68,4.2596,-4593.62,0,9598.92,0.8835,-86053.95,1.73,-3487.146,1.7613,-4.732,18867.98,-8828.02,-5.2953,,True
-7.301,1,15.072,6.908,1471.35,4.9509,4.2516,-2713.22,1,10069.04,0.9177,-86084.19,0.73,-3099.75,4.605,-2.646,20281.98,-9447.8,-4.5264,,True
-13.592,0,12.2218,4.3814,2978.35,6.26,3.6586,-4954.54,0,9748.04,7.548,-86112.753,0.73,-3523.62,1.35672,-4.974,16107.6,-9231.08,-11.298,,False
-11.187,0,12.16944,6.314,1521.45,5.292,4.0183,-5304.22,0,9529.82,3.837,-86065.8,1.73,-3608.79,6.321,-1.3886,16046.38,-9748.02,-7.359,-11.48,True
-8.51,0,13.918,6.638,1542.19,4.6509,4.1863,-4958.86,0,12626.24,1.0965,-86157.81,0.73,-3181.35,4.596,-0.5604,17410.98,-9568.48,-10.215,-10.41,True
-20.65,0,12.21028,6.23,1985.45,4.6035,4.1127,-5313.42,0,13326.24,6.522,-86067.09,0.73,-4771.35,6.522,-0.47862,15974.46,-9641.22,-7.329,-10.43,False
-11.743,0,12.5086,4.5804,1425.45,5.722,4.95,-7323.22,0,11286.24,6.459,-86228.16,0.73,-3534.804,9.111,-1.0458,16415.38,-9702.82,-4.3737,-11.92,True
-12.595,0,12.18096,5.3032,1976.05,4.9845,3.5978,-5396.02,0,9836.06,2.0157,-86095.761,1.73,-3925.65,2.955,-2.972,15584.18,-10415.82,-6.87,-11.17,False
-5.341,0,12.160059,6.482,1533.79,4.6674,3.6849,-5305.02,0,9619.218,5.829,-86204.58,1.73,-3694.86,6.597,-6.26,16104.64,-9668.62,-6.2673,,False
-16.17,0,16.884,4.2502,401.35,5.99,4.2549,-5174.2,1,9952.64,1.2294,-86072.898,0.73,-3499.848,3.2634,-3.228,17717.78,-10296.02,-7.836,-11.54,True
-11.523,0,12.8406,5.2522,1750.15,4.5385,4.3898,-5123.88,1,9735.74,0.7287,-86083.809,0.73,-3801.99,2.973,-5.32,15677.38,-9951.62,-4.6974,,False
-7.5,1,15.398,4.3426,4788.35,7.27,3.5823,-5322.62,1,9875.04,3.645,-86086.917,1.73,-3612.24,1.7532,-2.85,15947.78,-10874.82,-5.6319,,True
-10.968,0,12.28522,9.474,1574.817,4.4394,4.3168,-4811.02,1,9372.84,0.5121,-86165.64,1.73,-3154.65,2.3748,-1.2098,13479.98,-9355.6,-6.9249,,False
-38.08,1,13.1462,7.876,1545.97,4.387,4.3128,-5060.4718,1,9475.08,4.659,-85665.27,1.73,-3643.38,7.299,-3.428,15906.98,-9513.44,-7.923,,False
-9.101,0,12.179368,5.6686,1561.78,4.3871,3.7618,-5035.82,0,9634.466,3.3,-85976.97,0.73,-3556.38,3.2208,-2.44,16672.58,-9507.48,-12.228,,True
-11.903,0,12.166692,4.712,2121.25,5.957,4.0965,-4896.72,0,9793.3,2.0433,-85981.05,0.73,-3565.77,4.998,-2.3068,16425.78,-9445.9,-5.7441,,False
-34.79,1,12.5392,4.6158,1354.75,5.787,3.9369,-4569.42,0,10211.44,0.6858,-86033.19,1.73,-3470.85,4.656,-0.6454,20367.98,-9464.84,-4.7544,,True
-7.355,0,12.20524,7.24,1520.55,5.543,5.243,-5516.62,0,9393.64,3.675,-86098.023,1.73,-3597.27,7.089,-1.8756,16766.98,-9589.8,-5.8668,-13.83,True
-18.59,1,12.429,10.364,1616.53,6.274,3.6968,-5959.02,1,8823.44,6.378,-85055.37,0.73,-3623.13,2.3202,-0.703,16457.58,-9756.62,-4.7142,-8.99,False
-15.54,0,13.4416,4.5088,732.05,4.5086,4.52,-5153.8,0,9673.98,3.0411,-86134.83,0.73,-3618.9,3.6687,-8.668,16069.94,-10428.62,-14.502,-11.1,False
-4.786,1,12.25908,6.23,1666.89,5.355,3.9351,-5353.22,0,13000.24,1.6569,-86084.553,1.73,-3635.31,1.4292,-0.47578,16072.18,-14313.82,-5.7822,,True
-21.53,0,13.9874,6.636,1765.55,5.856,4.325,-2493.22,1,10248.24,0.6279,-86088.447,0.73,-3561.75,4.1067,-1.9544,17078.18,-9540.86,-4.22478,-12.1,False
-5.986,1,13.0378,6.614,1499.71,4.5609,4.2743,-4936.12,1,10065.64,1.8981,-86074.449,1.73,-2925.75,5.1,-1.301,15508.38,-9604.82,-9.951,,True
-10.621,1,12.4754,5.8486,1831.65,4.792,3.859,-4783.02,1,9605.76,0.40326,-86100.718,0.73,-3830.85,2.7351,-1.9012,12529.98,-9436.98,-4.7433,,False
-5.232,0,12.9276,7.07,1500.87,4.5581,3.51125,-4029.22,0,9624.11,12.699,-86108.877,0.73,-3058.95,3.3273,-1.5254,16392.98,-9260.08,-4.7091,-10.69,True
